tMillis,roll_deg,pitch_deg,yaw_deg,skip_impact,full_reinit,gravity_update,zupt,rep_in_progress,acc_mag_g,gyro_mag,ekf_speed,acc_world_x,acc_world_y,acc_world_z,vel_world_x,vel_world_y,vel_world_z,vertical_acc,vertical_vel,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,rep_acc_count,rep_cooldown_count
126650.0,76.20874120312702,-2.4021414391752582,-1.9268769069237646,False,False,False,False,False,0.5228273542212724,0.24990105761578732,498.7473623305599,0.009183854852013309,0.29138096388144624,4.689808342708517,-6.532942663405424,-34.00602568250936,488.08415837353454,4.689808342708517,488.08415837353454,0.030615292129827172,0.0386341223430077,0.019930894366157137,0.002287219742195051,0.0007971708535828844,0.0011473247846760467,0,0
126672.0,75.89347975558701,-2.3998217119157252,-1.9149299883671576,False,False,False,False,False,0.5179179372417683,0.24989667000793758,498.85050576270015,0.008124650712347792,0.2664126104430112,4.735302467603954,-6.532763921089752,-34.00016460507961,488.18833502782184,4.735302467603954,488.18833502782184,0.03014515287389357,0.04125920798905624,0.019976889351761846,0.0023069801071055446,0.0007971708535828843,0.0010863606864790556,0,0
126719.0,75.23138921426109,-2.400204712262548,-1.8880189205099567,False,False,False,False,False,0.5199047088712558,0.2456523901810413,499.0700232674248,0.010093070184402218,0.19600873074722405,4.716968580514706,-6.532289546791085,-33.99095219473449,488.41003255110604,4.716968580514706,488.41003255110604,0.030077288064583336,0.04268983750415266,0.02190002768687074,0.0024959943648814294,0.0007971708535828844,0.0010863606864790556,0,0
126736.0,74.99191853321167,-2.399263965629933,-1.878551031333717,False,False,False,False,False,0.5197582185115192,0.24564330706956283,499.14949481619703,0.014289783907952878,0.17750821680622336,4.713401105505523,-6.53204662046465,-33.98793455504878,488.4901603698996,4.713401105505523,488.4901603698996,0.028924509184309364,0.04291765405073062,0.022815939585493678,0.0026716696136421868,0.0007971708535828843,0.0010863606864790556,0,0
126752.0,74.76654536659883,-2.3973996985409154,-1.8698987152681343,False,False,False,False,False,0.5167960267178933,0.24563884340966624,499.2247707247684,0.006452425264895148,0.16328023821729515,4.741979996307213,-6.531943381660412,-33.985322071237306,488.56603204984054,4.741979996307213,488.56603204984054,0.02412796452571061,0.041459441460443724,0.02371674061733743,0.0027449944327803044,0.0007971708535828844,0.0010915710705905312,0,0
126785.0,74.30966962116591,-2.3948528679374435,-1.8495962955217886,False,False,False,False,False,0.5118402695023065,0.24143053753658597,499.3817211626908,0.0014869653431713184,0.09962036597327446,4.795102305599298,-6.531894311804087,-33.98203459916019,488.72427042592534,4.795102305599298,488.72427042592534,0.020719341511287504,0.03938405538382503,0.024833245979039163,0.0036297230486430866,0.000825150233648382,0.0009587378219353704,0,0
126806.0,74.02154550657711,-2.3934979932114877,-1.837921524896198,False,False,False,False,False,0.5142546239711318,0.2392569030779425,499.48115503585285,-0.0036410427303389245,0.08120650461869813,4.769946662992469,-6.531970773701424,-33.980329262563195,488.82443930584816,4.769946662992469,488.82443930584816,0.0068121361635325485,0.04203600434372154,0.025990100443147993,0.0045207890225076285,0.0007456850597091797,0.0007456849045934326,0,0
126822.0,73.80298773604886,-2.3933647372632154,-1.8287602597949761,False,False,False,False,False,0.5165076209742697,0.23820189648884346,499.5565955070396,-0.008263865000125721,0.060210527167574426,4.74578602398197,-6.532102995541426,-33.97936589412851,488.90037188223187,4.74578602398197,488.90037188223187,0.006930054300098591,0.031215521767959522,0.02139524715891103,0.005001072838356509,0.0007456850597091797,0.0008251500825588623,0,0
126839.0,73.57078245718306,-2.3921890749258883,-1.8193187560904056,False,False,False,False,False,0.5154681822758347,0.23819252926423756,499.63695662792856,-0.007101738475306731,0.03419182531082196,4.752558495010598,-6.532223725095506,-33.97878463309823,488.981165376647,4.752558495010598,488.981165376647,0.00496641820498401,0.02848059909609175,0.018805097950290017,0.004702873519891064,0.0007456850597091797,0.0007456849417469077,0,0
126856.0,73.34066518298405,-2.3899807248429727,-1.8101778069915466,False,False,False,False,False,0.5125473460041285,0.23605916094163154,499.7178411312693,0.001258046151570518,0.008810734488681275,4.787112514981751,-6.532202338310929,-33.97863485061192,489.0625462894017,4.787112514981751,489.0625462894017,0.0051659744073561204,0.028544975753143454,0.018273308441192383,0.004769958166836385,0.0003195793113039342,0.0007456849045934326,0,0
126872.0,73.12603796687621,-2.3878689316649164,-1.8015827105799058,False,False,False,False,False,0.5106434311277671,0.233930429061553,499.7942886105727,-0.0001601494355037279,-0.005469612783053462,4.806170150079106,-6.532204900701897,-33.97872236441645,489.139445011803,4.806170150079106,489.139445011803,0.005333961757750249,0.026432162983899037,0.017768397937658758,0.004858352708911014,0.0003195793113039342,0.0007971706867642048,0,0
126909.0,72.64558712130828,-2.3856879212615194,-1.783231755273745,False,False,False,False,False,0.5139192404805757,0.22644215900426734,499.96987770175883,-0.003079170588529249,-0.023880781005724123,4.777444797417457,-6.532318830013673,-33.97960595331366,489.31621046930746,4.777444797417457,489.31621046930746,0.005333961757750249,0.026350657507756812,0.016121523865012727,0.005752427375664995,0.0004764006949801793,0.0007456849045934326,0,0
126926.0,72.4258765109853,-2.3846343747134955,-1.7748064722082868,False,False,False,False,False,0.5139033601760221,0.22537768673477337,500.0506406783995,-0.005291558490907846,-0.05394172695650116,4.771154644491885,-6.532408786508018,-33.98052296267192,489.39732009826383,4.771154644491885,489.39732009826383,0.0052485911786610655,0.02223018114671098,0.014893960011390685,0.006574502260565041,0.0005736623983748442,0.0006391584535595676,0,0
126942.0,88.23027144185477,-2.5372219759674466,-2.4600632467153867,False,True,False,False,False,0.511082736502797,0.2243517236393526,500.1271259192347,0.05696132592967754,1.3102632998009478,4.973243500432938,-6.531497405293143,-33.95955874987511,489.4768919942708,4.973243500432938,489.4768919942708,0.004545807639422942,0.0181627139519957,0.012584682487272156,0.006878176998536157,0.0005736623983748442,0.0008522113797770602,0,0
126958.0,80.9286441298925,-2.4879725822956993,-2.135668504879196,False,False,True,False,False,0.5105029711186184,0.22594000516444043,500.18865653869005,0.03505425450784921,0.6657044589437652,4.841002383510464,-6.5309365372210175,-33.94890747853201,489.55434803240695,4.841002383510464,489.55434803240695,0.0047434085879521325,0.01765829563274867,0.011147137219895561,0.00664916153548055,0.0006391585966004361,0.0009821251416316308,0,0
